r = 0.2,upperCap = 2,,,
191,0.47,0.45,18,1
191,0.47,0.45,40,2
191,0.47,0.45,45,2
191,0.47,0.45,57,2
191,0.47,0.45,75,2
191,0.47,0.45,79,1
191,0.47,0.45,87,1
191,0.47,0.45,96,1
191,0.47,0.45,100,1
191,0.47,0.45,108,1
191,0.47,0.45,112,2
191,0.47,0.45,121,1
191,0.47,0.45,135,2
191,0.47,0.45,138,1
191,0.47,0.45,146,2
191,0.47,0.45,148,2
191,0.47,0.45,161,2
191,0.47,0.45,171,1
191,0.47,0.45,186,2
191,0.47,0.45,199,1
192,0.28,0.53,5,1
192,0.28,0.53,6,2
192,0.28,0.53,14,2
192,0.28,0.53,50,2
192,0.28,0.53,64,2
192,0.28,0.53,79,1
192,0.28,0.53,96,1
192,0.28,0.53,101,1
192,0.28,0.53,121,2
192,0.28,0.53,135,2
192,0.28,0.53,144,2
192,0.28,0.53,150,2
192,0.28,0.53,171,1
193,0.7,0.43,2,2
193,0.7,0.43,9,2
193,0.7,0.43,21,2
193,0.7,0.43,26,1
193,0.7,0.43,57,2
193,0.7,0.43,71,1
193,0.7,0.43,80,1
193,0.7,0.43,115,1
193,0.7,0.43,138,1
193,0.7,0.43,149,1
193,0.7,0.43,156,1
193,0.7,0.43,157,1
193,0.7,0.43,165,2
193,0.7,0.43,166,2
193,0.7,0.43,199,1
194,0.57,0.08,8,1
194,0.57,0.08,41,2
194,0.57,0.08,78,2
194,0.57,0.08,107,1
194,0.57,0.08,118,1
194,0.57,0.08,141,1
194,0.57,0.08,145,2
194,0.57,0.08,156,2
194,0.57,0.08,199,1
195,0.02,0.38,4,1
195,0.02,0.38,29,2
195,0.02,0.38,50,1
195,0.02,0.38,53,1
195,0.02,0.38,61,2
195,0.02,0.38,65,1
195,0.02,0.38,76,2
195,0.02,0.38,84,2
195,0.02,0.38,86,2
195,0.02,0.38,105,2
195,0.02,0.38,119,2
195,0.02,0.38,134,1
195,0.02,0.38,136,1
196,0.03,0.6,131,1
196,0.03,0.6,134,1
196,0.03,0.6,144,1
196,0.03,0.6,150,1
196,0.03,0.6,189,2
197,0.39,0.89,1,1
197,0.39,0.89,34,2
197,0.39,0.89,60,2
197,0.39,0.89,63,1
197,0.39,0.89,85,2
197,0.39,0.89,88,1
197,0.39,0.89,90,1
197,0.39,0.89,122,1
197,0.39,0.89,128,1
197,0.39,0.89,162,2
197,0.39,0.89,168,1
198,0.36,0.28,13,1
198,0.36,0.28,14,1
198,0.36,0.28,16,2
198,0.36,0.28,18,1
198,0.36,0.28,22,1
198,0.36,0.28,41,2
198,0.36,0.28,67,2
198,0.36,0.28,78,1
198,0.36,0.28,121,2
198,0.36,0.28,141,2
198,0.36,0.28,161,2
198,0.36,0.28,171,2
198,0.36,0.28,175,1
198,0.36,0.28,176,2
198,0.36,0.28,183,2
198,0.36,0.28,186,2
199,0.57,0.28,8,1
199,0.57,0.28,41,2
199,0.57,0.28,156,2
199,0.57,0.28,171,1
199,0.57,0.28,186,1
Source node:,0,,,
Sink node:,92,,,
